Chain Start,Chain End
18013023,36286078
32914341,5891262
67689202,30275488
2855640,21852465
19556417,11351116
49525148,67571413
58646840,64677416
42766248,24853144
58949105,38088896
4907173,11932676
5713059,86184846
61933713,27239074
7692048,5711107
1962745,12722399
26002324,66512105
96477133,47558842
73868616,817839
10349065,15666252
85370506,29682911
50583463,89943153
23665269,70240443
5907095,98354174
97830834,34441416
5435229,60059084
29414203,29630436
76121475,63553770
25506216,68316822
40773065,10649067
32824503,50048053
31718180,12604687
74915868,15008076
27628545,3205168
78147966,30828992
20238466,65221658
73579614,56129541
12324342,81056216
78764074,30740265
74177188,45103869
98913615,68425206
61673476,29416039
11292748,16355544
28123591,69288735
97314581,42267999
14321820,13680025
53346094,88253197
52220050,64032418
56742258,25627979
36574215,65782395
12979335,96383017
80455895,90625237
57256924,10971969
81320819,29237536
81687507,84639959
98827052,7105798
22448929,96518303
55886812,34546638
80940341,34440701
2508076,61440346
8035890,90683787
47223488,36618768
32403714,5599306
32616129,41888194
11757530,57519589
92123224,34300691
50352264,19960477
32043998,3760885
33598069,27629682
23163426,9841995
20207738,43491488
41384802,71488428
50772742,66936498
13434727,50772129
20407552,47452286
36249069,19476542
86579069,65085757
16608461,996609
1204793,53639234
49151319,254154
11913159,22965888
49782723,49206511
54778551,76747317
11561693,70428462
8745460,16162284
84778460,528575
45419836,78334838
30986028,78394531
98379344,82400945
91624729,47560016
57790892,84112268
32209011,3725430
88203448,57652886
64244024,46541475
15803702,75948587
27803238,37941489
66978357,6037819
93426403,51302395
66287355,21770676
70331876,22834383
79887052,249016
83960572,43146353
57387551,6745856
7988563,43892246
9869414,85277244
26517241,34658142
15418918,10398151
70057416,18709785
21420248,77418787
37317799,55048010
78725510,8181008
1384878,34272229
22835181,13462815
85177024,99771144
79282196,69562404
91177462,88408603
45603981,5725786
75391254,89034539
7359672,31325903
81126913,70637514
95525115,43721941
83080033,6312824
94825568,30873839
98518907,89858784
82893039,10606785
19101258,1693281
74720794,21686426
82901013,79054776
61549179,48599592
28757759,33541895
7443211,93349867
58225708,61961100
20164650,80146735
72395320,59537667
26429508,1220738
66906988,98442647
46878661,31032691
78127722,60940569
12097377,79340150
334135,46370682
41024227,39426337
8668830,10218734
54720199,202660
52015294,85608325
59857787,25232540
45558041,7738153
65471975,82355221
79646337,6625632
65556395,40392466
42428436,11796062
323222,96916458
83044283,44895357
91750035,30817499
59097137,1488800
88608459,42461232
30791771,5294275
72546071,22750322
46100328,58329930
11461254,14451649
46179598,76131895
86562844,4777264
6959534,10778323
90092710,5231018
89606350,98210793
56908020,18054607
45057622,51943792
17996034,85855284
11659076,18051152
41938955,79782759
9029470,48683442
94762143,53130220
62744767,4088429
28870782,23583896
55745457,34182200
95926999,48555814
87390970,33391424
19779971,64800541
12727967,37011863
54798418,71915520
76513479,23084938
77824299,29885417
610948,56676479
19013836,49598790
18865632,72104534
30087220,41620674
63714712,10795193
62516195,53642286
30587506,73277793
26624906,32060047
83887282,15061414
98751914,74980440
4681336,22523745
41016359,4683833
13694356,1622421
69845186,62305542
17463555,14207915
73997922,24690179
73255811,69662738
9196611,87244104
7060136,16781217
45418176,51515217
99393353,12933735
63418772,56598981
8285769,93131515
2475184,89361264
44824808,65696993
58137854,819019
21332319,61638250
6374437,44444670
10208975,60335613
97841692,29419412
25305802,19903869
89683657,7761296
56576918,81129490
31307277,68472971
50318668,33689666
31990677,76555335
75744485,36936881
78386534,37534781
24990629,67210120
72303533,19364595
88413556,91266661
22348469,10023212
93280145,57873304
12955599,65592010
25827487,84926482
8656430,47213095
36136357,14660309
6606441,20739048
25621475,29541178
96137817,86793072
60285822,73853075
2512861,14826378
86509816,77362032
22730057,43438121
31810007,4295160
81422858,75422495
92409107,34363899
94655108,25825455
18699670,14882250
43779965,49692436
81125531,1056496
62137059,62755618
92424995,27906416
88979106,94260293
88374829,47880541
56528253,31324813
30464152,76155536
69674876,63586265
93412413,95270175
6078864,42352658
88317540,35953309
8363072,33944730
67818076,2495144
26869136,83201787
89574602,15757023
58817543,24086653
99084565,54844663
42704726,13956846
93117761,97504587
8546990,99029967
92299168,70589567
99702007,20282381
74809953,9893430
90459998,69075822
21320568,71160482
71609427,17695308
67620792,7970183
38333490,63103268
98434373,62616287
93572099,59042745
60556118,91559691
15282165,34062770
90169092,26162790
32869878,88123492
937383,10340213
24202657,88252324
65391680,30282636
95749913,10763782
38695367,2841244
91466814,99405939
73995717,76251507
74502484,5627514
85135572,96195048
83282229,21075453
96304402,68093914
15602096,36493019
79694303,40706095
29393753,40506701
93844366,11984529
8523078,2319707
84347454,72472039
5866155,45121830
14296026,10497709
97236291,98442979
75374494,57094112
74118442,50666220
19683952,93164548
2363411,16243050
6393736,215946
80834154,33608526
70155377,52893734
95976101,6262129
74729362,19854823
80378498,58655740
3166732,62654729
11000734,20326865
56805888,75902326
99918768,25480217
23880440,67125441
32637519,25817843
70757611,25005237
94495941,8390870
79210533,7409311
19795982,46942727
1738553,8030942
18635898,80665403
10052140,48469347
6927381,51725199
33044923,41895640
93959413,21085481
57813265,46974243
2458773,35585215
13096837,19543704
7711328,70451687
15555094,5596514
36614292,3259157
46867356,21042750
84905274,32856215
95703759,6146908
32838754,25202366
81357772,55797722
3070588,71140408
60655299,54093558
84326334,68042543
41188940,40973819
99213418,76161299
12345008,3672567
39675859,10506913
82223105,946319
87009373,98707747
21684261,5308201
50552896,93896370
1957929,14545555
20486720,33050190
71511725,61077114
82956540,49176448
13473798,64409637
4089743,33260421
29944745,36489220
5737506,97372721
16694770,88845628
87007568,8680007
94411469,73962261
14310355,79067561
86949570,73555783
5890138,61832903
17044445,17409894
64661630,50781254
25499996,4370229
315073,95651827
60608007,2552755
95633493,15272182
46770596,11049618
35931083,93877725
30800078,32660720
4881904,68260491
19952315,51566750
60843915,27776951
17700940,57255105
47747414,17054173
33666778,78975847
96845204,1699331
52133182,51012412
31918024,16583808
12330113,72714584
3005772,38057070
16402415,90772743
7299312,1214537
60038237,64991364
18086541,64533429
4715477,76602054
25605402,10106907
57079798,69695952
64269100,35148848
98292735,9542643
86352244,85606404
87985263,43066939
52931540,50892120
92971901,8658818
44550338,2819028
52526375,58221870
39256346,50677681
4309562,11681195
15479899,16592570
32996094,65238278
33142699,26113511
93739288,17991393
22452335,34936053
39623423,15059762
31503079,71993389
8294613,58778535
57325749,12853989
9537822,26968325
65594296,61740880
77054712,28449443
11661585,1515471
52322155,3709524
56606704,92838167
84559780,99947141
88191843,5106743
8748190,78213167
23974256,77678795
67340590,49630549
28511262,83611198
743681,97920861
847921,29814761
31828211,96527331
51782414,72308478
78324984,18915949
85281093,53643590
73103735,96441198
27884469,28558952
52534267,63676766
13672837,91458311
39596211,81603157
47002318,41868812
33846689,73661814
16731227,1707913
35155741,50165409
22290659,736468
83454748,40442427
83499694,13594618
14296435,40485018
5531655,2858638
87556907,76743436
92204637,99866517
71822321,83561761
70154109,73984524
23143366,11306469
28332391,55744368
12629109,34304313
2472341,24215877
87736496,92266695
32701887,13344785
82290940,55756405
38423327,45133436
85620055,96922421
51682363,70896032
53061255,7842025
88034510,62086831
15602776,95161673
64532489,30276876
68783788,38431578
89774398,9618114
58095302,16785397
97562172,39351284
23220143,41997344
15796298,97262868
30930567,4047848
34830137,45962406
32220122,2633434
70082361,96232199
85527975,56342855
39314602,29723520
76257787,3268416
70874493,95841412
64607133,32570202
80836253,98679963
50003038,75686179
71641768,95531017
62575479,46310468
54182385,33600627
1601897,22092490
94727004,6394615
46253747,65250236
58709117,45426906
35312943,19433461
13480234,70789231
49234482,94381194
29142064,6869303
44247716,52429496
17878215,22599398
91952905,10271841
52332082,63871955
15936390,4471231
14239362,92330661
5316740,57770844
23869621,83334146
46254832,49710379
56598320,63150418
37159882,2193492
10128731,1570701
98884728,95212727
5791430,68532208
95530998,10441575
11089274,62099852
90586665,64110764
71651117,86309682
7238334,45040889
92170098,67157384
90459178,425040
19459549,38741220
77943400,43868827
14923008,70835557
62623672,55069208
51761026,6304972
211992,39122012
68793754,96826312
60448198,26538758
84630640,36579384
35668752,31115693
86868903,43759154
40630808,96212190
63917558,12482362
90248774,96897625
14673168,87596413
90462044,9449243
46632704,10798940
65475267,93397038
77500922,5651271
94391874,97832412
25305262,7490814
87759395,91542954
11147670,82760162
15665659,52886972
47298476,54296849
67521311,76620358
13428359,88716981
39782792,43893956
16751232,51508385
94532362,57237120
91964291,62888182
1576983,5960841
16985532,24500461
59467919,49057724
94257774,45566554
86704575,9375042
89653309,70305149
38027632,6060057
34855490,5589556
75790810,92906615
19628197,96775910
48444660,8192723
1493842,46855687
13168593,81349818
53822507,7646881
79714980,77776873
93477920,331132
57881231,30845866
63319502,8933698
23376473,64612757
734501,79052953
93796580,21070386
74437572,7480653
79656517,70971808
98054129,65150011
11183439,10156570
5686487,69341089
44460713,76348068
58209011,24601003
14078593,62961793
56705571,64843333
1352303,62522134
6474467,43441908
11924103,62541370
81692905,22516284
88295348,12165963
43545020,33294152
14798342,7997624
20729224,55621779
26159274,10814981
23935899,93381775
59404039,32436631
63136723,13635284
53774567,84174693
52665667,97059685
96443299,4514202
94210450,17841789
20840100,5265316
1370403,11978888
79795547,37167627
49310415,55481611
5935909,7803752
68255959,69035167
93743956,69742236
33892933,1977291
47363488,45495156
7338254,75587070
79500464,1028882
11928106,74170496
60317645,19840719
68271936,17109100
77992179,83226294
26837141,8799553
77599669,87596134
39099213,65582927
20818513,32866874
71052702,60915687
78973525,79364542
74673945,60474218
56929612,73255359
32953374,64030796
36651686,86254535
91787684,3241876
36829324,83164340
23217787,1455947
81237517,64255089
43590028,60835935
90001721,3653708
10397005,4016894
26311063,74945788
82582462,85881007
49733213,37971982
17087635,58971320
33698458,97570580
79204787,19693324
54103607,42077027
45703012,6382697
16632413,7964497
9472046,63728287
92598019,29525536
32171598,74942978
16505301,11551554
74629059,20234077
36375843,67450129
79292728,83598449
74972916,9744422
80121289,91554598
3201325,18102748
41588116,23055875
17410743,33047899
16208272,387783
88009394,7914565
86433030,74638123
56050475,97374418
3911001,68270406
1670153,80039067
70581331,41082297
28408187,29346124
33307133,4267509
79520240,96830738
35782864,99015221
45129925,70354696
63170133,97661499
55733778,24824761
1014045,44507751
52526713,12113920
5204628,41227851
23671751,22433535
24686870,46800308
66753674,82967393
86232576,61561456
53744506,29555772
60921221,88547063
99703531,63579203
